val_family,min_dist_to_train,dist_to_train_global,label_entropy,n_val
parulidae,0.012459397315979004,0.019434869289398193,0.350917762649792,507.0
petroicidae,0.012399137020111084,0.01673746109008789,0.36044389493557416,170.0
paradoxornithidae,0.012226760387420654,0.03796684741973877,0.5510194235733663,120.0
fringillidae,0.011986494064331055,0.015651226043701172,0.6558130285624325,947.0
ploceidae,0.011986494064331055,0.0284268856048584,0.7191922817743508,575.0
zosteropidae,0.011726558208465576,0.04703032970428467,0.3261379661600063,351.0
scotocercidae,0.011536061763763428,0.028834521770477295,0.34258278141343895,171.0
acanthizidae,0.011536061763763428,0.02177363634109497,0.4981374257103808,224.0
passerellidae,0.011304318904876709,0.012744784355163574,0.6466370159890548,533.0
timaliidae,0.011101484298706055,0.027540981769561768,0.1902740394828115,273.0
pellorneidae,0.011101484298706055,0.028979480266571045,0.23018607969217553,235.0
pachycephalidae,0.010820388793945312,0.015255630016326904,0.22839416052541583,143.0
furnariidae,0.01060187816619873,0.025484919548034668,0.6528339897108676,889.0
leiothrichidae,0.01060187816619873,0.018751025199890137,0.46965057717424,726.0
muscicapidae,0.010593771934509277,0.00796055793762207,0.6679994004991637,1512.0
tityridae,0.010090112686157227,0.009487152099609375,0.17587622392208058,195.0
cisticolidae,0.008970558643341064,0.013264954090118408,0.6796010132408522,767.0
tyrannidae,0.008840382099151611,0.012640953063964844,0.6055243495280864,1421.0
meliphagidae,0.008840382099151611,0.010593235492706299,0.48150199450855236,699.0
phylloscopidae,0.007903635501861572,0.0337369441986084,0.3136096414874238,336.0
vireonidae,0.007903635501861572,0.03491997718811035,0.3091216011488874,224.0
