family,n_images,intra_dist,intra_std,inter_dist,n_species,n_genre,prop_male,view
podicipedidae,71,0.11565262079238892,0.034046947956085205,0.08422589302062988,18,6,0.5633802816901409,Side
polioptilidae,59,0.09952536970376968,0.028508221730589867,0.05741441249847412,11,3,0.5254237288135594,Side
pomatostomidae,23,0.09633611887693405,0.026284463703632355,0.03326261043548584,5,1,0.4782608695652174,Side
procellariidae,281,0.11332336068153381,0.03204095736145973,0.05458289384841919,70,15,0.47686832740213525,Side
promeropidae,11,0.09840144962072372,0.03844091668725014,0.06848275661468506,2,1,0.45454545454545453,Side
prunellidae,69,0.07538867741823196,0.02150854840874672,0.03426861763000488,13,1,0.5072463768115942,Side
psittacidae,1124,0.15112847089767456,0.04594389349222183,0.12386059761047363,267,74,0.5213523131672598,Side
psophiidae,12,0.1251204013824463,0.04364893212914467,0.09522897005081177,3,1,0.4166666666666667,Side
psophodidae,11,0.0862635150551796,0.01840955577790737,0.050386786460876465,3,1,0.36363636363636365,Side
pteroclidae,96,0.10613743215799332,0.021119974553585052,0.08972930908203125,16,2,0.5,Side
ptiliogonidae,24,0.1135168969631195,0.029733413830399513,0.040166616439819336,4,3,0.5,Side
ptilonorhynchidae,76,0.13379785418510437,0.050896886736154556,0.018903911113739014,17,8,0.5131578947368421,Side
pycnonotidae,640,0.09449155628681183,0.030419308692216873,0.0227813720703125,113,20,0.503125,Side
rallidae,483,0.13400903344154358,0.034302838146686554,0.04109025001525879,112,29,0.4927536231884058,Side
ramphastidae,160,0.1547689139842987,0.03890505060553551,0.08843111991882324,34,5,0.54375,Side
recurvirostridae,37,0.13337187469005585,0.036347027868032455,0.1105043888092041,8,2,0.4864864864864865,Side
regulidae,35,0.09227970987558365,0.01572495512664318,0.058209896087646484,6,1,0.5142857142857142,Side
remizidae,58,0.09790688753128052,0.02059045061469078,0.03879678249359131,11,3,0.5689655172413793,Side
rhagologidae,3,0.031053582206368446,0.004303124267607927,0.06449329853057861,1,1,1.0,Side
rhinocryptidae,100,0.10310006141662598,0.029178990051150322,0.03396165370941162,30,12,0.55,Side
rhipiduridae,157,0.10624877363443375,0.03000767156481743,0.03226637840270996,36,1,0.5095541401273885,Side
rhodinocichlidae,4,0.07108673453330994,0.0207851380109787,0.06552767753601074,1,1,0.25,Side
rhynochetidae,3,0.06448191404342651,0.011098884046077728,0.07915651798248291,1,1,0.6666666666666666,Side
rostratulidae,18,0.10020560771226883,0.02121133916079998,0.08257484436035156,3,1,0.5,Side
sagittariidae,6,0.07412272691726685,0.01126120425760746,0.1100965142250061,1,1,0.5,Side
scolopacidae,461,0.10802270472049713,0.028066236525774002,0.07574832439422607,84,22,0.5032537960954447,Side
scopidae,6,0.05659303069114685,0.015466124750673771,0.11280596256256104,1,1,0.5,Side
scotocercidae,171,0.11243367195129395,0.03070889599621296,0.024896979331970215,33,10,0.47953216374269003,Side
semnornithidae,11,0.09918379038572311,0.01535707525908947,0.08894044160842896,2,1,0.5454545454545454,Side
sittidae,126,0.11528009921312332,0.04252775013446808,0.04805546998977661,24,3,0.5476190476190477,Side
spheniscidae,66,0.09675552695989609,0.03151382878422737,0.1343313455581665,18,6,0.48484848484848486,Side
spindalidae,23,0.11058838665485382,0.02550429478287697,0.058887481689453125,4,1,0.5217391304347826,Side
steatornithidae,6,0.057944685220718384,0.010785720311105251,0.11115556955337524,1,1,0.5,Side
stenostiridae,51,0.12330429255962372,0.034163251519203186,0.03710991144180298,9,4,0.5294117647058824,Side
stercorariidae,46,0.09764207899570465,0.02377374842762947,0.045201778411865234,8,2,0.4782608695652174,Side
strigidae,576,0.10292045027017593,0.02470303885638714,0.07382965087890625,136,20,0.5052083333333334,Side
strigopidae,14,0.08460190147161484,0.011086017824709415,0.07005345821380615,3,2,0.5714285714285714,Side
sturnidae,550,0.1425369530916214,0.038652244955301285,0.026017606258392334,104,23,0.5109090909090909,Side
sulidae,41,0.11480201035737991,0.03275177255272865,0.1107720136642456,10,3,0.4878048780487805,Side
sylviidae,161,0.08060147613286972,0.02299252152442932,0.02249664068222046,28,5,0.5031055900621118,Side
teretistridae,8,0.06303023546934128,0.020983809605240822,0.11075949668884277,2,1,0.75,Side
thamnophilidae,664,0.131819486618042,0.03621978312730789,0.026045680046081543,166,45,0.5060240963855421,Side
thinocoridae,20,0.0748649314045906,0.018505873158574104,0.10700082778930664,4,2,0.55,Side
thraupidae,1440,0.15533526241779327,0.050521187484264374,0.010936617851257324,329,87,0.5388888888888889,Side
threskiornithidae,129,0.17041093111038208,0.05083874613046646,0.054673194885253906,33,14,0.46511627906976744,Side
timaliidae,273,0.1025349348783493,0.02454277127981186,0.021036863327026367,58,9,0.5018315018315018,Side
tinamidae,59,0.11649472266435623,0.021705076098442078,0.08447921276092529,33,8,0.4067796610169492,Side
tityridae,195,0.1227608323097229,0.036430418491363525,0.008511960506439209,39,10,0.517948717948718,Side
todidae,22,0.09098319709300995,0.026788072660565376,0.22938048839569092,5,1,0.5909090909090909,Side
trochilidae,1382,0.13335847854614258,0.037273406982421875,0.06992554664611816,301,102,0.5260492040520984,Side
troglodytidae,273,0.11629291623830795,0.029415810480713844,0.031609296798706055,70,16,0.5421245421245421,Side
trogonidae,198,0.134905606508255,0.026140300557017326,0.07259202003479004,37,6,0.5202020202020202,Side
turdidae,684,0.10677115619182587,0.0388847216963768,0.012793421745300293,136,17,0.5116959064327485,Side
turnicidae,74,0.09724078327417374,0.019213955849409103,0.10523712635040283,14,2,0.4864864864864865,Side
tyrannidae,1421,0.10985620319843292,0.03653108328580856,0.013037621974945068,341,93,0.5369458128078818,Side
tytonidae,31,0.1021067202091217,0.023132601752877235,0.09042644500732422,9,2,0.45161290322580644,Side
upupidae,6,0.04503343626856804,0.01363443210721016,0.15422368049621582,1,1,0.5,Side
urocynchramidae,4,0.0733734667301178,0.036773521453142166,0.09978008270263672,1,1,0.75,Side
vangidae,183,0.13346068561077118,0.038419075310230255,0.029236793518066406,34,21,0.5081967213114754,Side
viduidae,74,0.15664689242839813,0.04907746613025665,0.03129762411117554,17,2,0.6621621621621622,Side
vireonidae,224,0.10185054689645767,0.03288755193352699,0.03805500268936157,51,6,0.47767857142857145,Side
zeledoniidae,6,0.0435950867831707,0.007203774061053991,0.08496993780136108,1,1,0.5,Side
zosteropidae,351,0.10392270237207413,0.026248730719089508,0.040357112884521484,84,11,0.5327635327635327,Side
