"Species_Name";"Seasonal";"N_obs_ebird";"Mean_prob_ebird";"Sd_prob_ebird";"Mean_lat_ebird";"1";"2";"3";"4";"8";"12";"14";"9_11";"5_13_15";"6_7"
"Hemitriccus cinnamomeipectus";"BREEDING-RESIDENT";"528";"0.6899";"0.1676";"-5.4956";100;0;0;0;0;0;0;0;0;0
"Hemitriccus cohnhafti";"BREEDING-RESIDENT";"377";"0.2175";"0.1096";"-10.0997";99,3;0;0,7;0;0;0;0;0;0;0
"Hemitriccus diops";"BREEDING-RESIDENT";"10053";"0.4069";"0.204";"-22.7345";100;0;0;0;0;0;0;0;0;0
"Hemitriccus flammulatus";"BREEDING-RESIDENT";"2745";"0.5484";"0.2588";"-12.6483";100;0;0;0;0;0;0;0;0;0
"Hemitriccus furcatus";"BREEDING-RESIDENT";"2703";"0.4768";"0.165";"-21.8714";97,5;0;2,5;0;0;0;0;0;0;0
"Hemitriccus granadensis";"BREEDING-RESIDENT";"8580";"0.4708";"0.1947";"2.1754";95,3;0;4,7;0;0;0;0;0;0;0
"Hemitriccus griseipectus";"BREEDING-RESIDENT";"6395";"0.5458";"0.2623";"-10.7462";100;0;0;0;0;0;0;0;0;0
"Hemitriccus inornatus";"BREEDING-RESIDENT";"65";"0.357";"0.255";"-2.4217";99,8;0;0,2;0;0;0;0;0;0;0
"Hemitriccus iohannis";"BREEDING-RESIDENT";"3034";"0.5699";"0.24";"-10.9503";94,3;0;4,6;0;0;0;1;0;0;0
"Hemitriccus josephinae";"BREEDING-RESIDENT";"239";"0.2337";"0.1745";"1.5275";100;0;0;0;0;0;0;0;0;0
"Hemitriccus kaempferi";"BREEDING-RESIDENT";"771";"0.433";"0.1252";"-26.4368";94,1;0;0,1;0;0;0;0;0;5,8;0
"Hemitriccus margaritaceiventer";"BREEDING-RESIDENT";"65284";"0.482";"0.2816";"-17.6755";66,4;0;9,2;0;0;0;24,4;0;0;0
"Hemitriccus minimus";"BREEDING-RESIDENT";"2625";"0.4387";"0.231";"-8.3353";98,7;0;1,3;0;0;0;0;0;0;0
"Hemitriccus minor";"BREEDING-RESIDENT";"5129";"0.4815";"0.2504";"-6.4285";100;0;0;0;0;0;0;0;0;0
"Hemitriccus mirandae";"BREEDING-RESIDENT";"1357";"0.8724";"0.1275";"-4.4966";99,8;0;0,2;0;0;0;0;0;0;0
"Hemitriccus nidipendulus";"BREEDING-RESIDENT";"6103";"0.4289";"0.2178";"-22.479";95,6;0;4,4;0;0;0;0;0;0;0
"Hemitriccus obsoletus";"BREEDING-RESIDENT";"1583";"0.4382";"0.2041";"-24.0862";100;0;0;0;0;0;0;0;0;0
"Hemitriccus orbitatus";"BREEDING-RESIDENT";"8452";"0.4665";"0.2033";"-23.9944";100;0;0;0;0;0;0;0;0;0
"Hemitriccus rufigularis";"BREEDING-RESIDENT";"966";"0.4471";"0.2106";"-4.0187";100;0;0;0;0;0;0;0;0;0
"Hemitriccus spodiops";"BREEDING-RESIDENT";"514";"0.5032";"0.2369";"-15.9348";100;0;0;0;0;0;0;0;0;0
"Hemitriccus striaticollis";"BREEDING-RESIDENT";"4750";"0.4761";"0.285";"-8.399";85,9;0;14,1;0;0;0;0;0;0;0
"Hemitriccus zosterops";"BREEDING-RESIDENT";"3788";"0.4803";"0.322";"-0.9739";100;0;0;0;0;0;0;0;0;0
"Hemixos castanonotus";"BREEDING-RESIDENT";"16350";"0.6996";"0.2916";"22.9388";31,2;0;0;0;0;0;68,8;0;0;0
"Hemixos connectens";"BREEDING-RESIDENT";"2194";"0.4101";"0.2102";"5.0669";93,3;0;0;0;0;0;6,7;0;0;0
"Hemixos flavala";"BREEDING-RESIDENT";"23130";"0.5542";"0.2327";"23.479";90,4;0;0;0;0;0;9,6;0;0;0
"Hemixos leucogrammicus";"BREEDING-RESIDENT";"737";"0.3841";"0.2538";"-1.2141";96,4;0;0;0;0;0;3,6;0;0;0
"Henicopernis infuscatus";"BREEDING-RESIDENT";"89";"0.2255";"0.1663";"-5.4913";100;0;0;0;0;0;0;0;0;0
"Henicopernis longicauda";"BREEDING-RESIDENT";"2288";"0.4527";"0.2915";"-4.2451";100;0;0;0;0;0;0;0;0;0
"Henicophaps albifrons";"BREEDING-RESIDENT";"248";"0.3984";"0.2625";"-4.4855";94,4;0;0;0;0;0;5,6;0;0;0
"Henicophaps foersteri";"BREEDING-RESIDENT";"6";"0.3056";"0.2107";"-5.2811";100;0;0;0;0;0;0;0;0;0
"Henicorhina anachoreta";"BREEDING-RESIDENT";"4915";"0.6685";"0.1137";"11.094";100;0;0;0;0;0;0;0;0;0
"Henicorhina leucophrys";"BREEDING-RESIDENT";"100000";"0.5346";"0.2414";"6.1029";100;0;0;0;0;0;0;0;0;0
"Henicorhina leucoptera";"BREEDING-RESIDENT";"1851";"0.6027";"0.2237";"-5.3158";100;0;0;0;0;0;0;0;0;0
"Henicorhina leucosticta";"BREEDING-RESIDENT";"100000";"0.5167";"0.2493";"11.9453";100;0;0;0;0;0;0;0;0;0
"Henicorhina negreti";"BREEDING-RESIDENT";"2765";"0.5052";"0.167";"5.238";100;0;0;0;0;0;0;0;0;0
"Herpetotheres cachinnans";"BREEDING-RESIDENT";"100000";"0.4517";"0.251";"6.5772";74,4;25,6;0;0;0;0;0;0;0;0
"Herpsilochmus atricapillus";"BREEDING-RESIDENT";"20690";"0.5022";"0.2674";"-15.1453";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus axillaris";"BREEDING-RESIDENT";"8873";"0.4904";"0.1936";"-0.5561";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus dorsimaculatus";"BREEDING-RESIDENT";"4384";"0.5436";"0.3214";"-0.6255";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus dugandi";"BREEDING-RESIDENT";"1707";"0.4424";"0.2748";"-1.2915";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus gentryi";"BREEDING-RESIDENT";"875";"0.5165";"0.3417";"-3.9159";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus longirostris";"BREEDING-RESIDENT";"10824";"0.5465";"0.2996";"-18.2799";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus motacilloides";"BREEDING-RESIDENT";"1220";"0.6162";"0.286";"-10.886";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus parkeri";"BREEDING-RESIDENT";"222";"0.6156";"0.265";"-5.9821";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus pectoralis";"BREEDING-RESIDENT";"627";"0.3355";"0.2621";"-8.9154";19,4;79,9;0,7;0;0;0;0;0;0;0
"Herpsilochmus pileatus";"BREEDING-RESIDENT";"1554";"0.5935";"0.1616";"-15.2567";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus praedictus";"BREEDING-RESIDENT";"458";"0.4142";"0.1637";"-7.2859";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus roraimae";"BREEDING-RESIDENT";"670";"0.2602";"0.1943";"5.8094";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus rufimarginatus";"BREEDING-RESIDENT";"38195";"0.563490082471528";"0.253786710302396";"-24.2888017620107";90,6;5,9;3,5;0;0;0;0;0;0;0
"Herpsilochmus sellowi";"BREEDING-RESIDENT";"1988";"0.3883";"0.1854";"-10.9402";16,7;80,4;2,9;0;0;0;0;0;0;0
"Herpsilochmus stictocephalus";"BREEDING-RESIDENT";"2701";"0.3504";"0.2054";"4.5636";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus sticturus";"BREEDING-RESIDENT";"2229";"0.3362";"0.2106";"4.6353";100;0;0;0;0;0;0;0;0;0
"Herpsilochmus stotzi";"BREEDING-RESIDENT";"440";"0.4441";"0.2092";"-8.086";100;0;0;0;0;0;0;0;0;0
"Hesperiphona abeillei";"BREEDING-RESIDENT";"10106";"0.4355";"0.2046";"16.1457";89,8;0;0;0;0;0;10,2;0;0;0
"Hesperiphona vespertina";"BREEDING-RESIDENT";"100000";"0.5236";"0.2928";"45.9559";80,9;0;0;0;0;0;19,1;0;0;0
"Hesperiphona vespertina";"NONBREEDING";"68501";"0.5019";"0.3228";"42.7137";71,6;0;0;0;0;0;28,4;0;0;0
"Heterocercus aurantiivertex";"BREEDING-RESIDENT";"2074";"0.5226";"0.2911";"-1.4865";99,8;0;0,2;0;0;0;0;0;0;0
"Heterocercus flavivertex";"BREEDING-RESIDENT";"2193";"0.7118";"0.2526";"1.9616";91,9;0;8,1;0;0;0;0;0;0;0
"Heterocercus linteatus";"BREEDING-RESIDENT";"1738";"0.4765";"0.206";"-9.4267";100;0;0;0;0;0;0;0;0;0
"Heteromirafra archeri";"BREEDING-RESIDENT";"7";"0.4536";"0.0474";"5.2696";0;100;0;0;0;0;0;0;0;0
"Heteromunia pectoralis";"BREEDING-RESIDENT";"2173";"0.5143";"0.251";"-17.6939";4,7;92;0;1,4;0;0;1,9;0;0;0
"Heteromyias albispecularis";"BREEDING-RESIDENT";"502";"0.5058";"0.2401";"-1.1116";100;0;0;0;0;0;0;0;0;0
"Heteromyias armiti";"BREEDING-RESIDENT";"306";"0.2747";"0.2374";"-6.4757";100;0;0;0;0;0;0;0;0;0
"Heteromyias cinereifrons";"BREEDING-RESIDENT";"17513";"0.775";"0.1573";"-17.2907";100;0;0;0;0;0;0;0;0;0
"Heteronetta atricapilla";"BREEDING-RESIDENT";"12145";"0.6476";"0.2533";"-33.4992";0;0;0;0;0;0;0;0;100;0
"Heterophasia auricularis";"BREEDING-RESIDENT";"54836";"0.356";"0.1942";"23.9549";100;0;0;0;0;0;0;0;0;0
"Heterophasia capistrata";"BREEDING-RESIDENT";"65799";"0.6361";"0.1855";"28.7239";70,5;0;9,4;0;0;0;20,1;0;0;0
"Heterophasia desgodinsi";"BREEDING-RESIDENT";"3493";"0.5417";"0.2767";"25.7652";100;0;0;0;0;0;0;0;0;0
"Heterophasia gracilis";"BREEDING-RESIDENT";"7625";"0.4134";"0.2009";"24.8855";77,2;0;0;0;0;0;22,8;0;0;0
"Heterophasia melanoleuca";"BREEDING-RESIDENT";"12796";"0.6052";"0.2067";"19.2644";100;0;0;0;0;0;0;0;0;0
"Heterophasia picaoides";"BREEDING-RESIDENT";"15911";"0.6422";"0.2324";"15.6229";98,3;0;1,7;0;0;0;0;0;0;0
"Heterophasia pulchella";"BREEDING-RESIDENT";"16068";"0.5299";"0.1858";"27.0763";100;0;0;0;0;0;0;0;0;0
"Heteroscenes pallidus";"BREEDING-RESIDENT";"35004";"0.4898";"0.2735";"-31.9474";42,1;0;26,8;0;0;0;31,2;0;0;0
"Heteroscenes pallidus";"NONBREEDING";"13";"0.301";"0.3118";"-9.0195";100;0;0;0;0;0;0;0;0;0
"Heterospingus rubrifrons";"BREEDING-RESIDENT";"2155";"0.3508";"0.2164";"9.3762";100;0;0;0;0;0;0;0;0;0
"Heterospingus xanthopygius";"BREEDING-RESIDENT";"7601";"0.3137";"0.2074";"2.8849";100;0;0;0;0;0;0;0;0;0
"Heterotetrax humilis";"BREEDING-RESIDENT";"69";"0.1104";"0.1122";"9.7014";0;0;35,4;64,6;0;0;0;0;0;0
"Heterotetrax rueppelii";"BREEDING-RESIDENT";"2518";"0.3212";"0.2195";"-22.6318";0;0;0;0;100;0;0;0;0;0
"Heterotetrax vigorsii";"BREEDING-RESIDENT";"2506";"0.2775";"0.1942";"-31.6805";0;0;49,4;0;0;0;50,6;0;0;0
"Heteroxenicus stellatus";"BREEDING-RESIDENT";"246";"0.7056";"0.1957";"27.2537";0;0;0;0;0;0;0;0;0;100
"Hieraaetus ayresii";"BREEDING-RESIDENT";"2893";"0.6088";"0.2655";"-3.7044";62;38;0;0;0;0;0;0;0;0
"Hieraaetus ayresii";"NONBREEDING";"179";"0.5421";"0.2766";"-22.9079";0;0;0;0;0;0;100;0;0;0
"Hieraaetus morphnoides";"BREEDING-RESIDENT";"35122";"0.5618";"0.2812";"-33.0529";40,2;0;32,1;27,7;0;0;0;0;0;0
"Hieraaetus pennatus";"BREEDING-RESIDENT";"100000";"0.501";"0.2732";"38.3548";6,1;0;19,3;0;0;0,1;74,6;0;0;0
"Hieraaetus pennatus";"NONBREEDING";"83835";"0.6323";"0.2811";"19.6285";0;0;10,9;0;0;0;89,1;0;0;0
"Hieraaetus wahlbergi";"BREEDING-RESIDENT";"28968";"0.4949";"0.2421";"-13.1223";7,7;72,9;3,7;1,6;0;0;12,5;0;1,6;0
"Hieraaetus wahlbergi";"NONBREEDING";"1324";"0.6526";"0.2361";"9.8045";10,1;58;1,9;0,9;0;0;22,8;0;6,3;0
"Hieraaetus weiskei";"BREEDING-RESIDENT";"410";"0.3587";"0.2823";"-5.5772";100;0;0;0;0;0;0;0;0;0
"Hierococcyx bocki";"BREEDING-RESIDENT";"2863";"0.7007";"0.2051";"4.8017";93,9;0;0;0;0;0;6,1;0;0;0
"Hierococcyx fugax";"BREEDING-RESIDENT";"1915";"0.4959";"0.2815";"3.593";92,1;0;0;0;0;0;7,9;0;0;0
"Hierococcyx hyperythrus";"BREEDING-RESIDENT";"883";"0.413";"0.2638";"37.1002";100;0;0;0;0;0;0;0;0;0
"Hierococcyx hyperythrus";"NONBREEDING";"5";"0.6451";"0.3238";"5.8955";100;0;0;0;0;0;0;0;0;0
"Hierococcyx nisicolor";"BREEDING-RESIDENT";"2892";"0.6137";"0.2375";"25.0095";67,4;0;0;0;0;0;32,6;0;0;0
"Hierococcyx nisicolor";"NONBREEDING";"1061";"0.7461";"0.2988";"6.3227";100;0;0;0;0;0;0;0;0;0
"Hierococcyx pectoralis";"BREEDING-RESIDENT";"2637";"0.5156";"0.249";"11.2255";70,4;0;0;0;0;0;29,6;0;0;0
"Hierococcyx sparverioides";"BREEDING-RESIDENT";"53073";"0.5598";"0.2424";"26.3694";69,5;0;0;0;0;0;30,5;0;0;0
"Hierococcyx sparverioides";"NONBREEDING";"6496";"0.6166";"0.2263";"19.727";75,8;0;0;0;0;0;24,2;0;0;0
"Hierococcyx vagans";"BREEDING-RESIDENT";"450";"0.3247";"0.1922";"6.9224";100;0;0;0;0;0;0;0;0;0
"Hierococcyx varius";"BREEDING-RESIDENT";"100000";"0.4981";"0.2718";"17.6209";30,1;0;0;0;0;0;69,9;0;0;0
"Himalayapsitta cyanocephala";"BREEDING-RESIDENT";"100000";"0.4762";"0.2643";"19.586";47,1;0;0;0;0;0;52,9;0;0;0
"Himalayapsitta finschii";"BREEDING-RESIDENT";"2000";"0.4216";"0.2229";"19.0041";71,1;0;0;0;0;0;28,9;0;0;0
"Himalayapsitta himalayana";"BREEDING-RESIDENT";"26601";"0.658";"0.1852";"30.0293";71,1;0;0;0;0;0;28,9;0;0;0
"Himalayapsitta roseata";"BREEDING-RESIDENT";"8972";"0.531";"0.2401";"19.9728";33;14,3;0,2;0;0;0;52,5;0;0;0
"Himantopus himantopus";"BREEDING-RESIDENT";"300000";"0.674733333333333";"0.247466666666667";"5.0104";0;0;0;26,8;0;6,2;0;11,7;55,3;0
"Himantopus himantopus";"NONBREEDING";"19527";"0.656351774466124";"0.234874696573974";"16.8211229528345";0;0;0;11,4;0;8,7;0;12,3;67,6;0
"Himantopus novaezelandiae";"BREEDING-RESIDENT";"2130";"0.4231";"0.2101";"-43.9992";0;0;0;0;0;0;0;0;100;0
"Himantopus novaezelandiae";"NONBREEDING";"680";"0.8403";"0.2378";"-42.955";0;0;0;0;0;0;0;100;0;0
"Himantornis haematopus";"BREEDING-RESIDENT";"1063";"0.3914";"0.2602";"4.8297";96,9;0;0;0;0;0;3;0;0,2;0
"Himatione sanguinea";"BREEDING-RESIDENT";"60672";"0.4475";"0.2555";"20.1279";100;0;0;0;0;0;0;0;0;0
"Hippolais icterina";"BREEDING-RESIDENT";"52610";"0.5285";"0.271";"53.1812";20,3;0;0;0;0;0;79,7;0;0;0
"Hippolais icterina";"NONBREEDING";"1830";"0.4925";"0.2495";"-18.6876";100;0;0;0;0;0;0;0;0;0
"Hippolais languida";"BREEDING-RESIDENT";"3065";"0.5299";"0.2555";"36.4902";0,8;0;6,6;0;6,3;0;86,3;0;0;0
"Hippolais languida";"NONBREEDING";"733";"0.4974";"0.2715";"0.3402";0;90,6;9,4;0;0;0;0;0;0;0
"Hippolais olivetorum";"BREEDING-RESIDENT";"1779";"0.5559";"0.2439";"39.1747";0;0,1;17,2;0;0;0;82,7;0;0;0
"Hippolais olivetorum";"NONBREEDING";"393";"0.42";"0.1946";"-22.6939";0;100;0;0;0;0;0;0;0;0
"Hippolais polyglotta";"BREEDING-RESIDENT";"100000";"0.4353";"0.273";"41.328";7,1;0;21,9;0;0;0;71;0;0;0
"Hippolais polyglotta";"NONBREEDING";"2050";"0.6971";"0.2454";"11.2914";16,6;80;3,4;0;0;0;0;0;0;0
"Hirundapus caudacutus";"BREEDING-RESIDENT";"3859";"0.5996";"0.223";"33.8273";84,2;0;8,5;7,3;0;0;0;0;0;0
"Hirundapus caudacutus";"NONBREEDING";"34368";"0.5799";"0.2841";"-30.8742";100;0;0;0;0;0;0;0;0;0
"Hirundapus celebensis";"BREEDING-RESIDENT";"1506";"0.4381";"0.2601";"11.1932";89,5;0;10,4;0,1;0;0;0;0;0;0
"Hirundapus cochinchinensis";"BREEDING-RESIDENT";"3246";"0.3844";"0.2136";"24.5268";100;0;0;0;0;0;0;0;0;0
"Hirundapus cochinchinensis";"NONBREEDING";"1425";"0.5169";"0.2967";"11.0981";100;0;0;0;0;0;0;0;0;0
"Hirundapus giganteus";"BREEDING-RESIDENT";"19717";"0.4858";"0.2947";"9.1334";97,2;0;0;0;0;0;0;0;2,8;0
"Hirundinea ferruginea";"BREEDING-RESIDENT";"4652";"0.4901";"0.2397";"-0.9522";88;0;6,1;0;0;0;5,9;0;0;0
"Hirundo aethiopica";"BREEDING-RESIDENT";"5707";"0.6421";"0.2503";"4.4853";0;57,7;11,1;4,4;0;0;20,5;0,6;5,7;0
"Hirundo albigularis";"BREEDING-RESIDENT";"30274";"0.6322";"0.2681";"-29.6402";0;20,6;0;50,5;0;0;21,1;0;7,8;0
"Hirundo albigularis";"NONBREEDING";"306";"0.4275";"0.2443";"-13.7191";0;79,1;0;4,7;0;0;12,9;0;3,3;0
"Hirundo angolensis";"BREEDING-RESIDENT";"14247";"0.6628";"0.2294";"-0.8392";22,4;28,8;6,5;2,3;0;0;32,6;0;7,3;0
"Hirundo atrocaerulea";"BREEDING-RESIDENT";"267";"0.3222";"0.1287";"-10.9344";0;0;0;100;0;0;0;0;0;0
"Hirundo atrocaerulea";"NONBREEDING";"148";"0.6309";"0.2224";"-0.2284";0;49,3;0;19,2;0;0;0;0;31,5;0
"Hirundo dimidiata";"BREEDING-RESIDENT";"4665";"0.6093";"0.2356";"-32.5018";0;22,1;21;39;0;0;14,3;0;3,5;0
"Hirundo javanica";"BREEDING-RESIDENT";"113473";"0.599159191173231";"0.258541445101478";"15.9366540569122";32,3;0;0;0,3;0;1,5;52,8;5,3;7,9;0
"Hirundo leucosoma";"BREEDING-RESIDENT";"1287";"0.7329";"0.2388";"11.2783";8,4;66,9;0;0;0;0;22,3;0;2,4;0
"Hirundo lucida";"BREEDING-RESIDENT";"6416";"0.7311";"0.2285";"12.6497";8;45,2;1,6;0,4;0;0;38;0;6,8;0
"Hirundo megaensis";"BREEDING-RESIDENT";"424";"0.369";"0.1326";"4.4859";0;92,7;6,7;0;0;0;0,6;0;0;0
"Hirundo neoxena";"BREEDING-RESIDENT";"100000";"0.6612";"0.2784";"-34.1424";0;0;0;18,3;0;1,9;79,7;0;0;0
"Hirundo neoxena";"NONBREEDING";"470";"0.6882";"0.2867";"-19.8845";0;0;0;50;0;0;39,5;0;10,5;0
"Hirundo nigrita";"BREEDING-RESIDENT";"2438";"0.5385";"0.2784";"2.6615";73,5;0;0;0;0;2,1;20,3;0;4,1;0
"Hirundo nigrorufa";"BREEDING-RESIDENT";"184";"0.3362";"0.1541";"-11.8388";0;8,7;0;47;0;0;44,1;0;0,2;0
"Hirundo rustica";"BREEDING-RESIDENT";"100000";"0.5641";"0.2869";"40.3754";0;0;0;16,8;0;0;71,5;0;11,7;0
"Hirundo rustica";"NONBREEDING";"28576";"0.567";"0.2667";"6.7606";0;22,5;7,2;5,5;0;0;54,5;0;10,3;0
"Hirundo smithii";"BREEDING-RESIDENT";"100000";"0.5796";"0.2578";"13.3737";0;26,5;0;0,8;0;0;66,8;0;5,9;0
"Hirundo tahitica";"BREEDING-RESIDENT";"258";"0.4032";"0.1539";"-17.6208";0;0;0;0;0;0,3;0;99,7;0;0
"Histrionicus histrionicus";"BREEDING-RESIDENT";"100000";"0.6662";"0.2671";"51.5836";0;0;0;0;0;0;0;0;100;0
"Histrionicus histrionicus";"NONBREEDING";"100000";"0.6488";"0.2851";"47.9635";0;0;0;0;0;0;0;100;0;0
"Histurgops ruficauda";"BREEDING-RESIDENT";"8160";"0.4417";"0.2357";"-3.1155";0;85,6;14,4;0;0;0;0;0;0;0
"Hoploxypterus cayanus";"BREEDING-RESIDENT";"30571";"0.5562";"0.2476";"-6.9668";0;0;0;0;0;0;0;0;100;0
"Horizocerus albocristatus";"BREEDING-RESIDENT";"2631";"0.5065";"0.2228";"5.8407";100;0;0;0;0;0;0;0;0;0
"Horizocerus cassini";"BREEDING-RESIDENT";"1097";"0.2933";"0.2431";"0.7563";100;0;0;0;0;0;0;0;0;0
"Horizocerus granti";"BREEDING-RESIDENT";"101";"0.2431";"0.2553";"-0.3736";100;0;0;0;0;0;0;0;0;0
"Horizocerus hartlaubi";"BREEDING-RESIDENT";"1156";"0.4195";"0.2098";"5.5742";100;0;0;0;0;0;0;0;0;0
"Horornis acanthizoides";"BREEDING-RESIDENT";"17907";"0.3739";"0.2147";"24.5727";89,2;0;10,1;0,7;0;0;0;0;0;0
"Horornis annae";"BREEDING-RESIDENT";"2171";"0.6873";"0.1071";"7.3739";100;0;0;0;0;0;0;0;0;0
"Horornis brunnescens";"BREEDING-RESIDENT";"3192";"0.6339";"0.1907";"27.5299";89,2;0;10,2;0,5;0;0;0;0;0;0
"Horornis canturians";"BREEDING-RESIDENT";"1671";"0.4889";"0.2498";"34.6881";19,6;0;8,5;1,6;0;0;63;0;7,4;0
"Horornis canturians";"NONBREEDING";"15838";"0.749";"0.2096";"24.3519";9,6;0;3,2;0,2;0;0;75,7;0;11,3;0
"Horornis carolinae";"BREEDING-RESIDENT";"238";"0.6043";"0.2123";"-7.8158";48,4;0;11,9;0;0;0;39,7;0;0;0
"Horornis diphone";"BREEDING-RESIDENT";"62558";"0.6369";"0.2326";"35.2277";82,2;0;15,8;2,1;0;0;0;0;0;0
"Horornis diphone";"NONBREEDING";"1243";"0.5555";"0.3102";"24.8526";90,9;0;9,1;0;0;0;0;0;0;0
"Horornis flavolivaceus";"BREEDING-RESIDENT";"12363";"0.603";"0.2001";"15.9139";86,9;0;9,8;3,3;0;0;0;0;0;0
"Horornis flavolivaceus";"NONBREEDING";"2660";"0.5809";"0.2213";"24.9916";97,6;0;2,3;0,1;0;0;0;0;0;0
"Horornis fortipes";"BREEDING-RESIDENT";"34256";"0.4951";"0.2557";"26.9297";52,2;0;10,5;0;0;0;37,3;0;0;0
"Horornis fortipes";"NONBREEDING";"5496";"0.5671";"0.1729";"26.6567";79,2;0;1;0;0;0;19,7;0;0;0
"Horornis haddeni";"BREEDING-RESIDENT";"63";"0.0762";"0.0501";"-6.2241";100;0;0;0;0;0;0;0;0;0
"Horornis parens";"BREEDING-RESIDENT";"43";"0.3223";"0.0569";"-10.5797";100;0;0;0;0;0;0;0;0;0
"Horornis ruficapilla";"BREEDING-RESIDENT";"2184";"0.3617";"0.2084";"-17.8405";100;0;0;0;0;0;0;0;0;0
"Horornis seebohmi";"BREEDING-RESIDENT";"1436";"0.4806";"0.1974";"16.7288";100;0;0;0;0;0;0;0;0;0
"Houbaropsis bengalensis";"BREEDING-RESIDENT";"2925";"0.4454";"0.1665";"22.486";0;0;0;100;0;0;0;0;0;0
"Humblotia flavirostris";"BREEDING-RESIDENT";"22";"0.4839";"0.2649";"-11.7515";98,1;0;0,2;0;0;0;1,6;0;0;0
"Hydrobates castro";"BREEDING-RESIDENT";"16036";"0.4605";"0.3032";"24.4845";0;0;0;0;0;0;0;100;0;0
"Hydrobates cheimomnestes";"BREEDING-RESIDENT";"22";"0.2726";"0.0631";"28.896";0;0;0;0;0;0;0;100;0;0
"Hydrobates furcatus";"BREEDING-RESIDENT";"38529";"0.5638";"0.308";"46.9733";0;0;0;0,3;0;0;0;99,6;0;0
"Hydrobates homochroa";"BREEDING-RESIDENT";"42155";"0.5987";"0.3307";"36.3091";0;0;0;0;0;0;0;100;0;0
"Hydrobates hornbyi";"BREEDING-RESIDENT";"1943";"0.636";"0.3174";"-16.3382";0;0;0;0;0;0;0;100;0;0
"Hydrobates jabejabe";"BREEDING-RESIDENT";"171";"0.415";"0.2467";"15.9958";0;0;0;0;0;0;0;100;0;0
"Hydrobates leucorhous";"BREEDING-RESIDENT";"55098";"0.5803";"0.2909";"38.8866";0;0;0;0;0;0;0;100;0;0
"Hydrobates markhami";"BREEDING-RESIDENT";"3595";"0.7032";"0.2017";"-16.1124";0;0;0;0;0,1;0;0;99,9;0;0
"Hydrobates matsudairae";"BREEDING-RESIDENT";"7";"0";"0";"24.5774";0;0;0;0;0;0;0;100;0;0
"Hydrobates matsudairae";"NONBREEDING";"892";"0.3378";"0.2123";"20.6583";0;0;0;0;0;0;0;100;0;0
"Hydrobates melania";"BREEDING-RESIDENT";"25";"0.3653";"0.1861";"31.5015";0;0;0;0;0;0;0;100;0;0
"Hydrobates melania";"NONBREEDING";"56735";"0.4566";"0.3106";"32.2663";0;0;0;0;0;0;0;100;0;0
"Hydrobates microsoma";"BREEDING-RESIDENT";"8522";"0.4548";"0.2783";"26.8671";0;0;0;0;0;0;0;100;0;0
"Hydrobates monorhis";"BREEDING-RESIDENT";"10477";"0.4464";"0.2664";"22.3332";0;0;0;0;0;0,1;0;99,9;0;0
"Hydrobates monteiroi";"BREEDING-RESIDENT";"199";"0.1367";"0.0862";"38.9633";0;0;0;0;0;0;0;100;0;0
"Hydrobates pelagicus";"BREEDING-RESIDENT";"18078";"0.5976";"0.3102";"43.5341";0;0;0;0;0;0,3;0;99,7;0;0
"Hydrobates socorroensis";"BREEDING-RESIDENT";"1941";"0.1808";"0.0671";"32.8644";0;0;0;0;0;0;0;100;0;0
"Hydrobates tethys";"BREEDING-RESIDENT";"12242";"0.4583";"0.3006";"-0.6343";0;0;0;0;0;0;0;100;0;0
"Hydrobates tristrami";"BREEDING-RESIDENT";"817";"0.2288";"0.2786";"29.6577";0;0;0;0;0;0;0;100;0;0
"Hydrochous gigas";"BREEDING-RESIDENT";"228";"0.6148";"0.2096";"-2.2974";95,9;0;0;0;0;0;0;0;4,1;0
"Hydrocoloeus minutus";"BREEDING-RESIDENT";"14874";"0.6433";"0.2852";"56.2842";0;0;0;0;0;0,3;0;19,5;80,2;0
"Hydrocoloeus minutus";"NONBREEDING";"27210";"0.6514";"0.2612";"47.0859";0;0;0;0;0;0;0;84,2;15,8;0
"Hydrophasianus chirurgus";"BREEDING-RESIDENT";"79650";"0.5323";"0.2316";"20.1911";0;0;0;0;0;0;0;0;100;0
"Hydrophasianus chirurgus";"NONBREEDING";"66942";"0.5838";"0.2618";"16.1018";0;0;0;0;0;0;0;0;100;0
"Hydroprogne caspia";"BREEDING-RESIDENT";"100000";"0.7379";"0.2463";"20.478";0;0;0;0;0;15,1;0;35,2;49,7;0
"Hydroprogne caspia";"NONBREEDING";"47606";"0.6752";"0.2707";"26.9192";0;0;0;0;0;4;0;15,9;80;0
"Hydropsalis cayennensis";"BREEDING-RESIDENT";"7238";"0.6334";"0.281";"9.017";0;43;14,7;25,2;0;0;17;0;0;0
